548.000 TL,Fiat,Linea,1.3 Multijet Urban,2015,132.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"1 değişen, 2 boyalı"
257.500 TL,Hyundai,Elantra,1.6 GLS,2001,325.000 km,Düz,LPG & Benzin,Sedan,1599 cc,107 hp,Önden Çekiş,"7,4 lt",55 lt,11 boyalı
820.000 TL,Opel,Astra,1.6 CDTI Design,2017,112.000 km,Otomatik,Dizel,Sedan,1598 cc,136 hp,Önden Çekiş,"5,1 lt",56 lt,6 boyalı
2.299.900 TL,BMW,3 Serisi,320i Sport Line,2022,23.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,6 lt,59 lt,3 boyalı
1.090.000 TL,Honda,Civic,1.5 i-VTEC Sport Plus,2020,143.000 km,Otomatik,Benzin,Hatchback/5,1498 cc,182 hp,Önden Çekiş,6 lt,46 lt,Tamamı orjinal
769.750 TL,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2014,177.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,Belirtilmemiş
654.000 TL,Skoda,Rapid,1.4 TDI Spaceback Style,2016,245.000 km,Yarı Otomatik,Dizel,Hatchback/5,1422 cc,90 hp,Önden Çekiş,"3,8 lt",55 lt,Belirtilmemiş
475.000 TL,Hyundai,Accent Era,1.4 Start,2012,199.550 km,Düz,LPG & Benzin,Sedan,1399 cc,97 hp,Önden Çekiş,"6,5 lt",45 lt,Belirtilmemiş
1.299.000 TL,Subaru,Impreza,2.5 WRX STi,2007,7.400 km,Düz,Benzin,Sedan,2457 cc,280 hp,4WD (Sürekli),"10,9 lt",60 lt,Belirtilmemiş
1.285.000 TL,BMW,5 Serisi,520i Comfort,2013,214.000 km,Yarı Otomatik,Benzin,Sedan,1401 - 1600 cm3,151 - 175 HP,Arkadan İtiş,Belirtilmemiş,Takasa Uygun,Galeriden
506.500 TL,Chevrolet,Aveo,1.4 LTZ,2012,138.000 km,Düz,LPG & Benzin,Hatchback/5,1398 cc,100 hp,Önden Çekiş,"5,9 lt",46 lt,1 boyalı
719.900 TL,Mercedes - Benz,E,200 Kompressor Elegance,2001,300.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,163 hp,Arkadan İtiş,"9,9 lt",65 lt,Belirtilmemiş
335.000 TL,Dacia,Logan,1.6 MCV Ambiance,2011,192.000 km,Düz,LPG & Benzin,Station wagon,1598 cc,90 hp,Önden Çekiş,"7,9 lt",50 lt,11 boyalı
397.500 TL,Dacia,Sandero,1.5 dCi Black Line,2011,149.000 km,Düz,Dizel,Hatchback/5,1461 cc,70 hp,Önden Çekiş,"4,5 lt",50 lt,Belirtilmemiş
765.000 TL,Volkswagen,Polo,1.4 TDi Comfortline,2017,159.000 km,Yarı Otomatik,Dizel,Hatchback/5,1422 cc,90 hp,Önden Çekiş,"3,5 lt",45 lt,Belirtilmemiş
1.500.000 TL,BMW,3 Serisi,318i Joy,2016,103.000 km,Otomatik,Benzin,Sedan,1499 cc,136 hp,Arkadan İtiş,5 lt,60 lt,Tamamı orjinal
362.000 TL,Dacia,Logan,1.5 dCi Ambiance,2008,191.000 km,Düz,Dizel,Sedan,1461 cc,70 hp,Önden Çekiş,"5,1 lt",50 lt,6 boyalı
1.605.000 TL,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,155.000 km,Otomatik,Dizel,Sedan,1598 cc,136 hp,Arkadan İtiş,"4,2 lt",41 lt,Belirtilmemiş
345.000 TL,Ford,Focus,1.6 Ghia,2001,299.000 km,Düz,LPG & Benzin,Hatchback/5,1596 cc,100 hp,Önden Çekiş,"6,8 lt",55 lt,Belirtilmemiş
619.900 TL,Kia,Ceed,1.6 CRDi Concept SW,2013,210.000 km,Düz,Dizel,Station wagon,1582 cc,128 hp,Önden Çekiş,"4,5 lt",53 lt,Belirtilmemiş
431.900 TL,Chevrolet,Aveo,1.3 D LT,2013,222.500 km,Düz,Dizel,Sedan,1248 cc,75 hp,Önden Çekiş,"3,7 lt",46 lt,Belirtilmemiş
1.825.000 TL,Audi,A4,A4 Sedan 2.0 TDI Quattro Dynamic,2017,164.000 km,Yarı Otomatik,Dizel,Sedan,1968 cc,190 hp,4WD (Sürekli),"4,4 lt",58 lt,Belirtilmemiş
1.625.000 TL,Mercedes - Benz,E,180 Elite,2014,189.000 km,Otomatik,Benzin,Sedan,1595 cc,156 hp,Arkadan İtiş,"6,6 lt",59 lt,Tamamı orjinal
925.000 TL,Volkswagen,VW CC,1.4 TSi,2014,172.000 km,Yarı Otomatik,Benzin,Coupe,1390 cc,160 hp,Önden Çekiş,"6,1 lt",70 lt,Belirtilmemiş
695.000 TL,Mazda,3,1.6 Touring,2010,157.000 km,Otomatik,Benzin,Sedan,1598 cc,105 hp,Önden Çekiş,"7,3 lt",55 lt,3 boyalı
460.000 TL,Citroen,C3,1.4 HDi Attraction,2011,211.000 km,Düz,Dizel,Hatchback/5,1398 cc,71 hp,Önden Çekiş,"4,1 lt",50 lt,"3 değişen, 2 boyalı"
725.000 TL,Hyundai,Solaris,1.6 MPI,2014,134.100 km,Otomatik,LPG & Benzin,Sedan,1591 cc,123 hp,Önden Çekiş,"6,5 lt",43 lt,Belirtilmemiş
1.480.000 TL,Volkswagen,Passat,1.5 TSi Business,2020,107.000 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,Tamamı orjinal
915.750 TL,Toyota,Corolla,1.4 D-4D Advance,2016,158.000 km,Yarı Otomatik,Dizel,Sedan,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş
597.000 TL,Renault,Clio,1.5 dCi Touch,2016,130.000 km,Düz,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,6 lt",45 lt,Belirtilmemiş
468.000 TL,Fiat,Linea,1.3 Multijet Easy,2013,230.582 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş
218.750 TL,Renault,R 9,1.4 Broadway,1998,258.000 km,Düz,LPG & Benzin,Sedan,1390 cc,83 hp,Önden Çekiş,47 lt,Tamamı orjinal,Takasa Uygun
250.750 TL,Renault,R 12,Toros,1997,70.000 km,Düz,LPG & Benzin,Station wagon,1397 cc,72 hp,Önden Çekiş,Tamamı orjinal,Takasa Uygun,Galeriden
777.500 TL,Fiat,Egea,1.3 Multijet Urban Plus,2020,80.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş
446.000 TL,Hyundai,i10,1.0 D-CVVT Style,2013,189.000 km,Düz,Benzin,Hatchback/5,998 cc,65 hp,Önden Çekiş,"4,7 lt",40 lt,5 boyalı
340.000 TL,Renault,Laguna,1.6 Expression,2005,300.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"7,4 lt",68 lt,4 boyalı
125.000 TL,Lada,Samara,1.5,1993,290.000 km,Düz,LPG & Benzin,Hatchback/5,1499 cc,68 hp,Önden Çekiş,45 lt,Belirtilmemiş,Takasa Uygun
444.750 TL,Renault,Fluence,1.5 dCi Business,2012,390.000 km,Düz,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,6 lt",60 lt,Tamamı orjinal
919.000 TL,Opel,Astra,1.6 CDTI Design,2018,135.300 km,Otomatik,Dizel,Sedan,1598 cc,136 hp,Önden Çekiş,"5,1 lt",56 lt,Tamamı orjinal
1.420.000 TL,BMW,3 Serisi,320i ED M Plus,2015,203.890 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,"5,3 lt",60 lt,Tamamı orjinal
1.060.000 TL,Renault,Megane,1.5 dCi Icon,2018,107.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,2 boyalı
800.000 TL,Audi,A6,A6 Sedan 2.0 TDI,2010,463.000 km,Otomatik,Dizel,Sedan,1968 cc,170 hp,Önden Çekiş,"6,2 lt",70 lt,Belirtilmemiş
700.000 TL,Opel,Insignia,1.6 T Cosmo,2011,263.000 km,Düz,LPG & Benzin,Sedan,1598 cc,180 hp,Önden Çekiş,"7,7 lt",70 lt,Tamamı orjinal
530.000 TL,Seat,Ibiza,1.6 Reference,2011,223.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"6,6 lt",45 lt,Belirtilmemiş
1.400.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2018,105.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,59 lt,1 boyalı
500.000 TL,Volkswagen,Passat,2.0 FSi Comfortline,2005,382.000 km,Otomatik,LPG & Benzin,Sedan,1984 cc,150 hp,Önden Çekiş,"8,7 lt",70 lt,10 boyalı
500.000 TL,Mercedes - Benz,C,C 320 Elegance,2001,400.000 km,Otomatik,LPG & Benzin,Sedan,3199 cc,218 hp,Arkadan İtiş,"10,5 lt",62 lt,Belirtilmemiş
680.000 TL,Renault,Megane,1.5 dCi Sport Tourer Privilege,2012,228.000 km,Yarı Otomatik,Dizel,Station wagon,1461 cc,110 hp,Önden Çekiş,"4,2 lt",60 lt,Belirtilmemiş
463.900 TL,Suzuki,Splash,1.2 GLS,2010,215.000 km,Otomatik,Benzin,Hatchback/5,1242 cc,95 hp,Önden Çekiş,"5,9 lt",45 lt,Tamamı orjinal
1.690.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Business,2019,109.000 km,Yarı Otomatik,Dizel,Station wagon,1598 cc,120 hp,Önden Çekiş,"4,4 lt",66 lt,Belirtilmemiş
515.785 TL,Volkswagen,Polo,1.2 TDi Trendline,2014,189.000 km,Düz,Dizel,Hatchback/5,1199 cc,75 hp,Önden Çekiş,"3,8 lt",45 lt,Belirtilmemiş
999.999 TL,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2015,267.000 km,Yarı Otomatik,Benzin,Sedan,1395 cc,125 hp,Önden Çekiş,5 lt,66 lt,Belirtilmemiş
855.000 TL,Mercedes - Benz,C,C 180 Kompressor BlueEFFICIENCY AMG,2009,197.000 km,Otomatik,LPG & Benzin,Sedan,1597 cc,156 hp,Arkadan İtiş,"6,5 lt",66 lt,Belirtilmemiş
1.250.000 TL,BMW,5 Serisi,520d M Sport,2011,345.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,"5,2 lt",70 lt,Belirtilmemiş
859.900 TL,BMW,7 Serisi,735i Long,2005,280.000 km,Otomatik,LPG & Benzin,Sedan,3600 cc,272 hp,Arkadan İtiş,"10,9 lt",88 lt,Belirtilmemiş
622.000 TL,BMW,1 Serisi,116i Premium,2011,197.000 km,Otomatik,LPG & Benzin,Hatchback/5,1596 cc,116 hp,Arkadan İtiş,"7,5 lt",53 lt,Belirtilmemiş
495.000 TL,Peugeot,301,1.6 HDi Active,2017,250.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,3 lt",50 lt,Tamamı orjinal
450.000 TL,MINI,Cooper,1.6,2002,239.000 km,Düz,LPG & Benzin,Hatchback/3,1598 cc,115 hp,Önden Çekiş,"6,7 lt",50 lt,Tamamı orjinal
649.750 TL,Renault,Clio,0.9 TCe Joy,2020,82.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,5 lt,45 lt,Belirtilmemiş
999.900 TL,Mercedes - Benz,C,C 180 BlueEFFICIENCY Fascination,2013,168.000 km,Otomatik,Benzin,Sedan,1595 cc,156 hp,Arkadan İtiş,"6,4 lt",59 lt,Belirtilmemiş
3.250.000 TL,Mercedes - Benz,E,200 d E 200 d,2020,60.000 km,Otomatik,Dizel,Sedan,1597 cc,160 hp,Arkadan İtiş,"4,3 lt",50 lt,Tamamı orjinal
1.675.000 TL,Mercedes - Benz,C,C 180 AMG,2015,112.000 km,Otomatik,Benzin,Sedan,1595 cc,156 hp,Arkadan İtiş,"5,8 lt",41 lt,Belirtilmemiş
522.900 TL,Renault,Symbol,1.5 dCi Joy,2018,109.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş
522.900 TL,Renault,Symbol,1.5 dCi Joy,2018,123.800 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş
829.750 TL,Renault,Clio,1.3 TCe Touch,2020,55.000 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,130 hp,Önden Çekiş,"5,2 lt",42 lt,Belirtilmemiş
576.000 TL,Citroen,C-Elysee,1.6 HDi Exclusive,2015,94.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,1 lt",48 lt,"1 değişen, 3 boyalı"
805.000 TL,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2016,171.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,"3,9 lt",50 lt,3 değişen
1.055.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017,199.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,12 boyalı
1.500.000 TL,Audi,A4,A4 Sedan 1.4 TFSI,2015,171.000 km,Yarı Otomatik,Benzin,Sedan,1395 cc,150 hp,Önden Çekiş,"5,2 lt",54 lt,"1 değişen, 2 boyalı"
530.000 TL,Hyundai,Accent Era,1.4 Mode,2012,194.000 km,Otomatik,LPG & Benzin,Sedan,1399 cc,97 hp,Önden Çekiş,"7,6 lt",45 lt,Belirtilmemiş
684.500 TL,Ford,Focus,1.6 TDCi Trend X,2014,169.000 km,Düz,Dizel,Sedan,1560 cc,95 hp,Önden Çekiş,"4,2 lt",53 lt,Belirtilmemiş
245.000 TL,Tofaş,Doğan,SLX ie,1998,150.000 km,Düz,LPG & Benzin,Sedan,1581 cc,96 hp,Arkadan İtiş,"6,6 lt",45 lt,Belirtilmemiş
712.000 TL,Volvo,S60,1.6 D Premium,2012,296.200 km,Düz,Dizel,Sedan,1560 cc,115 hp,Önden Çekiş,"4,3 lt",67 lt,"1 değişen, 11 boyalı"
781.500 TL,Renault,Fluence,1.5 dCi Icon,2015,123.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
930.000 TL,Ford,Focus,1.6 Ti-VCT Trend X,2018,110.000 km,Yarı Otomatik,LPG & Benzin,Sedan,1596 cc,125 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş
3.550.000 TL,Chevrolet,Camaro,SS,2012,70.000 km,Otomatik,Benzin,Coupe,6162 cc,476 - 500 HP,Arkadan İtiş,72 lt,Tamamı orjinal,Takasa Uygun
1.030.000 TL,Seat,Leon,1.6 TDI Xcellence,2018,82.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,1 değişen
1.600.000 TL,BMW,3 Serisi,320i ED 40th Year Edition,2016,129.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,"5,3 lt",60 lt,Tamamı orjinal
792.000 TL,Kia,Ceed,1.6 CRDi Concept Plus,2013,150.000 km,Otomatik,Dizel,Hatchback/5,1582 cc,128 hp,Önden Çekiş,"5,5 lt",53 lt,Belirtilmemiş
795.000 TL,Renault,Taliant,1.0 Tce Joy,2022,24.000 km,Otomatik,Benzin,Sedan,999 cc,90 hp,Önden Çekiş,"6,1 lt",50 lt,Tamamı orjinal
364.000 TL,Renault,Clio,1.6 RTE,2000,137.000 km,Otomatik,LPG & Benzin,Hatchback/5,1598 cc,90 hp,Önden Çekiş,"7,8 lt",50 lt,Belirtilmemiş
1.605.000 TL,Audi,A3,A3 Sedan 35 TFSI Sport,2020,37.000 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,"5,1 lt",50 lt,Tamamı orjinal
375.000 TL,Marka:,Seri:,Model:,Yıl:,Kilometre:,Vites Tipi:,Yakıt Tipi:,Kasa Tipi:,Motor Hacmi:,Motor Gücü:,Çekiş:,Boya-değişen:,Takasa Uygun:,Kimden:
1.250.000 TL,Mercedes - Benz,S,S 350 350 L,2004,420.000 km,Otomatik,LPG & Benzin,Sedan,3724 cc,245 hp,4WD (Sürekli),"11,9 lt",88 lt,Belirtilmemiş
719.900 TL,Mercedes - Benz,E,200 Kompressor Avantgarde,2000,289.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,186 hp,Arkadan İtiş,65 lt,Belirtilmemiş,Takasa Uygun
790.000 TL,Renault,Fluence,1.5 dCi Touch,2015,70.500 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,Tamamı orjinal
827.500 TL,Renault,Megane,1.5 dCi Touch,2016,179.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Tamamı orjinal
1.328.000 TL,Seat,Leon,1.6 TDI Xcellence,2019,38.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"4,1 lt",50 lt,Tamamı orjinal
295.750 TL,Mercedes - Benz,190,190 E 2.0,1992,320.000 km,Düz,LPG & Benzin,Sedan,1997 cc,123 hp,Arkadan İtiş,Belirtilmemiş,Takasa Uygun Değil,Galeriden
890.000 TL,Toyota,Corolla,1.6 Advance,2018,55.900 km,Otomatik,LPG & Benzin,Sedan,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,Belirtilmemiş
1.020.000 TL,Toyota,Yaris,1.5 Hybrid Flame,2021,11.000 km,Otomatik,Hibrit,Hatchback/5,1490 cc,92 hp,Önden Çekiş,"2,8 lt",36 lt,Belirtilmemiş
720.000 TL,Toyota,Yaris,1.33 Style Skypack,2016,96.800 km,Otomatik,Benzin,Hatchback/5,1329 cc,99 hp,Önden Çekiş,"5,1 lt",42 lt,Belirtilmemiş
790.000 TL,Toyota,Avensis,1.6 D-4D Advance,2017,60.500 km,Düz,Dizel,Sedan,1598 cc,112 hp,Önden Çekiş,"4,2 lt",60 lt,Belirtilmemiş
1.050.000 TL,BMW,3 Serisi,320d Standart,2013,257.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,"4,8 lt",60 lt,Belirtilmemiş
500.000 TL,Renault,Megane,1.5 dCi Privilege,2009,189.500 km,Düz,Dizel,Hatchback/5,1461 cc,100 hp,Önden Çekiş,"4,6 lt",60 lt,"1 değişen, 3 boyalı"
939.950 TL,Toyota,Corolla,1.8 Hybrid Dream,2021,39.000 km,Otomatik,Hibrit,Sedan,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,Belirtilmemiş
720.000 TL,Ford,Focus,1.6 Ti-VCT Trend X,2014,220.000 km,Düz,Benzin,Sedan,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,"1 değişen, 3 boyalı"
2.675.000 TL,BMW,3 Serisi,320i First Edition M Sport,2021,12.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,6 lt,59 lt,Tamamı orjinal
1.455.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,87.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
149.000 TL,Tofaş,Doğan,S,1995,77.779 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,"6,5 lt",50 lt,Tamamı boyalı
849.900 TL,Renault,Clio,1.0 TCe Joy,2021,12.000 km,Otomatik,Benzin,Hatchback/5,999 cc,90 hp,Önden Çekiş,5 lt,42 lt,Tamamı orjinal
1.350.000 TL,Audi,A5,A5 Sportback 2.0 TDI,2012,228.000 km,Otomatik,Dizel,Hatchback/5,1968 cc,177 hp,Önden Çekiş,"4,8 lt",65 lt,"1 değişen, 3 boyalı"
1.180.000 TL,BMW,3 Serisi,320i ED Luxury Line,2013,210.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,"5,3 lt",60 lt,4 boyalı
450.000 TL,Volkswagen,Passat,1.9 TDi Comfortline,2004,281.000 km,Otomatik,Dizel,Sedan,1896 cc,130 hp,Önden Çekiş,7 lt,62 lt,"1 değişen, 1 boyalı"
300.000 TL,Ford,Scorpio,2.9 Ghia,1992,212.000 km,Düz,LPG & Benzin,Sedan,2935 cc,150 hp,4WD (Sürekli),Belirtilmemiş,Takasa Uygun Değil,Galeriden
775.000 TL,BMW,5 Serisi,520d Standart,2008,345.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,"6,9 lt",70 lt,"2 değişen, 7 boyalı"
610.000 TL,Peugeot,208,1.0 VTi Access,2013,76.150 km,Düz,Benzin,Hatchback/5,999 cc,69 hp,Önden Çekiş,"4,3 lt",50 lt,Tamamı orjinal
689.000 TL,Fiat,Egea,1.3 Multijet Easy,2020,94.350 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş
865.000 TL,Mercedes - Benz,C,C 180 Kompressor BlueEfficiency Avantgarde,2011,211.000 km,Otomatik,Benzin,Sedan,1597 cc,156 hp,Arkadan İtiş,"6,7 lt",67 lt,Belirtilmemiş
2.675.000 TL,Audi,A6,A6 Sedan 2.0 TDI Quattro,2018,114.000 km,Yarı Otomatik,Dizel,Sedan,1968 cc,190 hp,4WD (Sürekli),"4,4 lt",65 lt,"1 değişen, 1 boyalı"
903.000 TL,Peugeot,308,1.5 BlueHDI Style Tech,2021,73.000 km,Otomatik,Dizel,Hatchback/5,1499 cc,132 hp,Önden Çekiş,"3,6 lt",53 lt,"2 değişen, 2 boyalı"
635.000 TL,Ford,Fiesta,1.5 TDCi Titanium,2013,89.000 km,Düz,Dizel,Hatchback/5,1498 cc,75 hp,Önden Çekiş,"3,7 lt",42 lt,6 boyalı
550.000 TL,Toyota,Auris,1.4 D-4D Comfort Plus,2012,100.000 km,Düz,Dizel,Hatchback/5,1364 cc,90 hp,Önden Çekiş,5 lt,55 lt,"3 değişen, 2 boyalı"
745.000 TL,Hyundai,i20,1.4 MPI Jump,2021,25.000 km,Düz,Benzin,Hatchback/5,1368 cc,100 hp,Önden Çekiş,"5,7 lt",40 lt,Tamamı orjinal
737.000 TL,Renault,Fluence,1.5 dCi Touch,2015,119.600 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Tamamı orjinal
339.000 TL,Renault,Symbol,1.5 dCi Authentique,2008,266.000 km,Düz,Dizel,Sedan,1461 cc,85 hp,Önden Çekiş,"4,5 lt",50 lt,Belirtilmemiş
415.000 TL,Renault,Megane,1.5 dCi Dynamique,2005,262.000 km,Düz,Dizel,Hatchback/3,1461 cc,80 hp,Önden Çekiş,"4,6 lt",60 lt,3 boyalı
455.000 TL,Citroen,C-Elysee,1.6 HDi Confort,2015,240.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,3 lt",48 lt,3 boyalı
679.000 TL,Fiat,Egea,1.4 Fire Easy,2021,86.000 km,Düz,Benzin,Sedan,1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,Tamamı orjinal
249.750 TL,Hyundai,Accent,1.5 CRDi Admire,2003,360.213 km,Düz,Dizel,Sedan,1493 cc,82 hp,Önden Çekiş,"5,5 lt",45 lt,Belirtilmemiş
450.000 TL,Ford,Fiesta,1.4 TDCi Trend,2011,267.000 km,Düz,Dizel,Hatchback/5,1398 cc,70 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş
810.000 TL,Renault,Megane,1.6 Joy,2017,52.000 km,Düz,Benzin,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"6,3 lt",47 lt,Tamamı orjinal
870.000 TL,Mercedes - Benz,E,320 CDI Avantgarde,2004,258.000 km,Otomatik,Dizel,Sedan,3222 cc,204 hp,Arkadan İtiş,"6,9 lt",80 lt,Belirtilmemiş
799.000 TL,Mercedes - Benz,C,C 180 Kompressor BlueEFFICIENCY AMG,2010,238.000 km,Otomatik,LPG & Benzin,Sedan,1597 cc,156 hp,Arkadan İtiş,"6,5 lt",66 lt,Belirtilmemiş
917.000 TL,Opel,Astra,1.6 CDTI Design,2018,91.400 km,Otomatik,Dizel,Sedan,1598 cc,136 hp,Önden Çekiş,"5,1 lt",56 lt,Belirtilmemiş
890.000 TL,Volkswagen,Passat Variant,1.6 TDi BlueMotion Comfortline,2013,169.000 km,Yarı Otomatik,Dizel,Station wagon,1598 cc,105 hp,Önden Çekiş,"4,6 lt",70 lt,Belirtilmemiş
424.900 TL,Fiat,Linea,1.3 Multijet Active,2010,215.000 km,Düz,Dizel,Sedan,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,3 boyalı
600.000 TL,Opel,Astra,1.3 CDTI Sport,2013,282.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,2 lt",56 lt,Belirtilmemiş
550.000 TL,Audi,A3,A3 Sportback 1.6 Sportback Ambiente,2008,284.000 km,Otomatik,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,"7,6 lt",55 lt,Belirtilmemiş
420.000 TL,Hyundai,Accent Era,1.5 CRDi-VGT Team,2012,195.000 km,Düz,Dizel,Sedan,1493 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,"3 değişen, 5 boyalı"
1.500.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,71.000 km,Düz,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
1.000.000 TL,Volkswagen,Scirocco,1.4 TSi Sportline,2016,95.000 km,Düz,Benzin,Coupe,1390 cc,125 hp,Önden Çekiş,"5,4 lt",55 lt,6 boyalı
455.000 TL,Renault,Symbol,1.5 dCi Joy,2014,257.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş
800.000 TL,Renault,Clio,1.0 SCe Joy,2022,7.000 km,Düz,Benzin,Hatchback/5,999 cc,65 hp,Önden Çekiş,"4,9 lt",42 lt,Belirtilmemiş
750.000 TL,Fiat,Egea,1.4 Fire Urban,2022,7.000 km,Düz,Benzin,Sedan,1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,Belirtilmemiş
1.100.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2014,209.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,"1 değişen, 1 boyalı"
425.000 TL,Volkswagen,Jetta,1.6 Midline,2008,250.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,102 hp,Önden Çekiş,"8,2 lt",55 lt,Belirtilmemiş
330.000 TL,Peugeot,307,1.6 XT,2003,297.000 km,Otomatik,LPG & Benzin,Hatchback/5,1587 cc,110 hp,Önden Çekiş,"7,9 lt",60 lt,Belirtilmemiş
405.000 TL,Opel,Corsa,1.3 CDTI Essentia,2004,159.000 km,Yarı Otomatik,Dizel,Hatchback/5,1248 cc,70 hp,Önden Çekiş,"4,4 lt",44 lt,Belirtilmemiş
499.000 TL,Hyundai,i20,1.4 CRDi Jump,2014,202.000 km,Düz,Dizel,Hatchback/5,1396 cc,90 hp,Önden Çekiş,"3,9 lt",45 lt,Tamamı orjinal
